Date,AveragePrice,region
07-02-16,1.61,Southeast
31-01-16,1.63,Southeast
24-01-16,1.55,Southeast
17-01-16,1.69,Southeast
10-01-16,1.64,Southeast
03-01-16,1.32,Southeast
25-12-16,0.89,Spokane
18-12-16,1.03,Spokane
11-12-16,1.38,Spokane
04-12-16,1.48,Spokane
27-11-16,1.33,Spokane
20-11-16,1.67,Spokane
13-11-16,2.35,Spokane
06-11-16,2.02,Spokane
30-10-16,2.89,Spokane
23-10-16,2.23,Spokane
16-10-16,1.83,Spokane
09-10-16,2.26,Spokane
02-10-16,1.64,Spokane
25-09-16,2.27,Spokane
18-09-16,1.51,Spokane
11-09-16,1.53,Spokane
04-09-16,1.93,Spokane
28-08-16,2.51,Spokane
21-08-16,1.95,Spokane
14-08-16,2.25,Spokane
07-08-16,1.64,Spokane
31-07-16,1.31,Spokane
24-07-16,2.16,Spokane
17-07-16,2.32,Spokane
10-07-16,2.23,Spokane
03-07-16,1.69,Spokane
26-06-16,1.76,Spokane
19-06-16,1.75,Spokane
12-06-16,1.89,Spokane
05-06-16,1.91,Spokane
29-05-16,1.64,Spokane
22-05-16,1.49,Spokane
15-05-16,1.61,Spokane
08-05-16,1.41,Spokane
01-05-16,1.27,Spokane
24-04-16,1.46,Spokane
17-04-16,1.14,Spokane
10-04-16,0.85,Spokane
03-04-16,1.33,Spokane
27-03-16,1.45,Spokane
20-03-16,1.08,Spokane
13-03-16,1.28,Spokane
06-03-16,1.31,Spokane
28-02-16,1.69,Spokane
21-02-16,1.42,Spokane
14-02-16,0.98,Spokane
07-02-16,1.22,Spokane
31-01-16,1.42,Spokane
24-01-16,1.52,Spokane
17-01-16,1.19,Spokane
10-01-16,1.2,Spokane
03-01-16,1.69,Spokane
25-12-16,1.36,StLouis
18-12-16,1.35,StLouis
11-12-16,1.53,StLouis
04-12-16,1.43,StLouis
27-11-16,1.14,StLouis
20-11-16,1.04,StLouis
13-11-16,1.49,StLouis
06-11-16,1.29,StLouis
30-10-16,1,StLouis
23-10-16,1.12,StLouis
16-10-16,1.6,StLouis
09-10-16,1.23,StLouis
02-10-16,1.23,StLouis
25-09-16,1.5,StLouis
18-09-16,1.54,StLouis
11-09-16,1.52,StLouis
04-09-16,1.06,StLouis
28-08-16,1.04,StLouis
21-08-16,1.88,StLouis
14-08-16,1.97,StLouis
07-08-16,1.77,StLouis
31-07-16,1.57,StLouis
24-07-16,1.69,StLouis
17-07-16,2,StLouis
10-07-16,1.74,StLouis
03-07-16,1.75,StLouis
26-06-16,1.74,StLouis
19-06-16,1.83,StLouis
12-06-16,1.72,StLouis
05-06-16,1.96,StLouis
29-05-16,2.2,StLouis
22-05-16,2.03,StLouis
15-05-16,1.69,StLouis
08-05-16,1.47,StLouis
01-05-16,1.3,StLouis
24-04-16,0.69,StLouis
17-04-16,1.21,StLouis
10-04-16,0.58,StLouis
03-04-16,0.75,StLouis
27-03-16,0.88,StLouis
20-03-16,0.9,StLouis
13-03-16,1.1,StLouis
06-03-16,1.82,StLouis
28-02-16,0.9,StLouis
21-02-16,0.82,StLouis
14-02-16,1.71,StLouis
07-02-16,1.63,StLouis
31-01-16,0.91,StLouis
24-01-16,0.68,StLouis
17-01-16,0.98,StLouis
10-01-16,1.42,StLouis
03-01-16,0.86,StLouis
25-12-16,1.69,Syracuse
18-12-16,1.63,Syracuse
11-12-16,1.77,Syracuse
04-12-16,1.83,Syracuse
27-11-16,1.86,Syracuse
20-11-16,1.77,Syracuse
13-11-16,1.81,Syracuse
06-11-16,1.7,Syracuse
30-10-16,1.73,Syracuse
23-10-16,1.69,Syracuse
16-10-16,1.61,Syracuse
09-10-16,1.6,Syracuse
02-10-16,1.59,Syracuse
25-09-16,1.6,Syracuse
18-09-16,1.51,Syracuse
11-09-16,1.54,Syracuse
04-09-16,1.56,Syracuse
28-08-16,1.54,Syracuse
21-08-16,1.53,Syracuse
14-08-16,1.53,Syracuse
07-08-16,1.54,Syracuse
31-07-16,1.41,Syracuse
24-07-16,1.45,Syracuse
17-07-16,1.6,Syracuse
10-07-16,1.64,Syracuse
03-07-16,1.68,Syracuse
26-06-16,1.68,Syracuse
19-06-16,1.71,Syracuse
12-06-16,1.49,Syracuse
05-06-16,1.42,Syracuse
29-05-16,1.55,Syracuse
22-05-16,1.45,Syracuse
15-05-16,1.45,Syracuse
08-05-16,1.56,Syracuse
01-05-16,1.54,Syracuse
24-04-16,1.63,Syracuse
17-04-16,1.71,Syracuse
10-04-16,1.59,Syracuse
03-04-16,1.46,Syracuse
27-03-16,1.57,Syracuse
20-03-16,1.54,Syracuse
13-03-16,1.66,Syracuse
06-03-16,2.09,Syracuse
28-02-16,1.62,Syracuse
21-02-16,1.71,Syracuse
14-02-16,1.96,Syracuse
07-02-16,2.06,Syracuse
31-01-16,1.98,Syracuse
24-01-16,1.64,Syracuse
17-01-16,1.53,Syracuse
10-01-16,1.54,Syracuse
03-01-16,1.46,Syracuse
25-12-16,1.21,Tampa
18-12-16,1.22,Tampa
11-12-16,1.37,Tampa
04-12-16,1.45,Tampa
27-11-16,1.47,Tampa
20-11-16,1.5,Tampa
13-11-16,1.49,Tampa
06-11-16,1.52,Tampa
30-10-16,1.47,Tampa
23-10-16,1.49,Tampa
16-10-16,1.4,Tampa
09-10-16,1.58,Tampa
02-10-16,2.29,Tampa
25-09-16,1.51,Tampa
18-09-16,1.35,Tampa
11-09-16,1.35,Tampa
04-09-16,1.37,Tampa
28-08-16,1.39,Tampa
21-08-16,1.36,Tampa
14-08-16,1.35,Tampa
07-08-16,1.35,Tampa
31-07-16,1.24,Tampa
24-07-16,1.2,Tampa
17-07-16,1.44,Tampa
10-07-16,1.44,Tampa
03-07-16,1.3,Tampa
26-06-16,1.5,Tampa
19-06-16,1.36,Tampa
12-06-16,1.42,Tampa
05-06-16,1.36,Tampa
29-05-16,1.33,Tampa
22-05-16,1.46,Tampa
15-05-16,1.5,Tampa
08-05-16,1.51,Tampa
01-05-16,1.49,Tampa
24-04-16,1.47,Tampa
17-04-16,1.47,Tampa
10-04-16,1.31,Tampa
03-04-16,1.37,Tampa
27-03-16,1.33,Tampa
20-03-16,1.34,Tampa
13-03-16,1.28,Tampa
06-03-16,1.5,Tampa
28-02-16,1.55,Tampa
21-02-16,1.46,Tampa
14-02-16,1.48,Tampa
07-02-16,1.49,Tampa
31-01-16,1.6,Tampa
24-01-16,1.44,Tampa
17-01-16,1.59,Tampa
10-01-16,1.6,Tampa
03-01-16,1.08,Tampa
25-12-16,1.34,TotalUS
18-12-16,1.43,TotalUS
11-12-16,1.42,TotalUS
04-12-16,1.56,TotalUS
27-11-16,1.64,TotalUS
20-11-16,1.63,TotalUS
13-11-16,1.7,TotalUS
06-11-16,1.68,TotalUS
30-10-16,1.93,TotalUS
23-10-16,1.63,TotalUS
16-10-16,1.5,TotalUS
09-10-16,1.52,TotalUS
02-10-16,1.71,TotalUS
25-09-16,1.69,TotalUS
18-09-16,1.67,TotalUS
11-09-16,1.52,TotalUS
04-09-16,1.54,TotalUS
28-08-16,1.49,TotalUS
21-08-16,1.51,TotalUS
14-08-16,1.48,TotalUS
07-08-16,1.55,TotalUS
31-07-16,1.58,TotalUS
24-07-16,1.65,TotalUS
17-07-16,1.63,TotalUS
10-07-16,1.51,TotalUS
03-07-16,1.47,TotalUS
26-06-16,1.5,TotalUS
19-06-16,1.45,TotalUS
12-06-16,1.45,TotalUS
05-06-16,1.43,TotalUS
29-05-16,1.41,TotalUS
22-05-16,1.36,TotalUS
15-05-16,1.45,TotalUS
08-05-16,1.3,TotalUS
01-05-16,1.28,TotalUS
24-04-16,1.25,TotalUS
17-04-16,1.38,TotalUS
10-04-16,1.26,TotalUS
03-04-16,1.44,TotalUS
27-03-16,1.44,TotalUS
20-03-16,1.27,TotalUS
13-03-16,1.29,TotalUS
06-03-16,1.28,TotalUS
28-02-16,1.44,TotalUS
21-02-16,1.45,TotalUS
14-02-16,1.37,TotalUS
07-02-16,1.44,TotalUS
31-01-16,1.43,TotalUS
24-01-16,1.41,TotalUS
17-01-16,1.44,TotalUS
10-01-16,1.35,TotalUS
03-01-16,1.43,TotalUS
25-12-16,0.91,West
18-12-16,1.23,West
11-12-16,1.34,West
04-12-16,1.31,West
27-11-16,1.52,West
20-11-16,1.66,West
13-11-16,1.81,West
06-11-16,1.84,West
30-10-16,2.16,West
23-10-16,1.92,West
16-10-16,1.56,West
09-10-16,1.68,West
02-10-16,1.59,West
25-09-16,1.78,West
18-09-16,1.59,West
11-09-16,1.48,West
04-09-16,1.61,West
28-08-16,1.92,West
21-08-16,1.82,West
14-08-16,1.75,West
07-08-16,1.7,West
31-07-16,1.65,West
24-07-16,1.88,West
17-07-16,1.85,West
10-07-16,1.54,West
03-07-16,1.47,West
26-06-16,1.56,West
19-06-16,1.49,West
12-06-16,1.6,West
05-06-16,1.58,West
29-05-16,1.37,West
22-05-16,1.27,West
15-05-16,1.39,West
08-05-16,1.08,West
01-05-16,1.01,West
24-04-16,1.01,West
17-04-16,1.31,West
10-04-16,0.99,West
03-04-16,1.27,West
27-03-16,1.39,West
20-03-16,0.99,West
13-03-16,1,West
06-03-16,0.96,West
28-02-16,1.42,West
21-02-16,1.37,West
14-02-16,1.07,West
07-02-16,1.22,West
31-01-16,1.23,West
24-01-16,1.27,West
17-01-16,1.27,West
10-01-16,1.09,West
03-01-16,1.41,West
25-12-16,1.31,WestTexNewMexico
18-12-16,1.34,WestTexNewMexico
11-12-16,1.54,WestTexNewMexico
04-12-16,1.82,WestTexNewMexico
27-11-16,1.72,WestTexNewMexico
20-11-16,1.75,WestTexNewMexico
13-11-16,1.59,WestTexNewMexico
06-11-16,2.01,WestTexNewMexico
30-10-16,2.57,WestTexNewMexico
23-10-16,2.27,WestTexNewMexico
16-10-16,2.93,WestTexNewMexico
09-10-16,2.35,WestTexNewMexico
02-10-16,2.79,WestTexNewMexico
25-09-16,2.83,WestTexNewMexico
18-09-16,1.77,WestTexNewMexico
11-09-16,1.87,WestTexNewMexico
04-09-16,1.82,WestTexNewMexico
28-08-16,1.69,WestTexNewMexico
21-08-16,1.76,WestTexNewMexico
14-08-16,1.72,WestTexNewMexico
07-08-16,1.78,WestTexNewMexico
31-07-16,1.84,WestTexNewMexico
24-07-16,1.99,WestTexNewMexico
17-07-16,1.89,WestTexNewMexico
10-07-16,1.65,WestTexNewMexico
03-07-16,1.43,WestTexNewMexico
26-06-16,1.38,WestTexNewMexico
19-06-16,1.37,WestTexNewMexico
12-06-16,1.36,WestTexNewMexico
05-06-16,1.29,WestTexNewMexico
29-05-16,1.35,WestTexNewMexico
22-05-16,1.36,WestTexNewMexico
15-05-16,1.25,WestTexNewMexico
08-05-16,1.1,WestTexNewMexico
01-05-16,1.09,WestTexNewMexico
24-04-16,1.36,WestTexNewMexico
17-04-16,1.36,WestTexNewMexico
10-04-16,1.31,WestTexNewMexico
03-04-16,1.29,WestTexNewMexico
27-03-16,1.41,WestTexNewMexico
20-03-16,1.47,WestTexNewMexico
13-03-16,1.3,WestTexNewMexico
06-03-16,1.32,WestTexNewMexico
28-02-16,1.36,WestTexNewMexico
21-02-16,1.48,WestTexNewMexico
14-02-16,1.39,WestTexNewMexico
07-02-16,1.49,WestTexNewMexico
31-01-16,1.64,WestTexNewMexico
24-01-16,1.47,WestTexNewMexico
17-01-16,1.45,WestTexNewMexico
10-01-16,1.37,WestTexNewMexico
03-01-16,1.58,WestTexNewMexico
31-12-17,1.46,Albany
24-12-17,1.58,Albany
17-12-17,1.43,Albany
10-12-17,1.45,Albany
03-12-17,1.44,Albany
26-11-17,1.57,Albany
19-11-17,1.75,Albany
12-11-17,1.71,Albany
05-11-17,1.5,Albany
29-10-17,1.38,Albany
22-10-17,1.49,Albany
15-10-17,1.47,Albany
08-10-17,1.4,Albany
01-10-17,1.59,Albany
24-09-17,1.42,Albany
17-09-17,1.55,Albany
10-09-17,1.78,Albany
03-09-17,2,Albany
27-08-17,1.91,Albany
20-08-17,1.86,Albany
13-08-17,1.9,Albany
06-08-17,1.98,Albany
30-07-17,1.67,Albany
23-07-17,1.42,Albany
16-07-17,1.87,Albany
09-07-17,2,Albany
02-07-17,2.03,Albany
25-06-17,2.13,Albany
18-06-17,2.03,Albany
11-06-17,2.04,Albany
04-06-17,1.63,Albany
28-05-17,1.87,Albany
21-05-17,1.84,Albany
14-05-17,1.57,Albany
07-05-17,1.79,Albany
30-04-17,1.74,Albany
23-04-17,1.92,Albany
16-04-17,1.85,Albany
09-04-17,1.92,Albany
02-04-17,1.86,Albany
26-03-17,2.02,Albany
19-03-17,1.87,Albany
12-03-17,1.97,Albany
05-03-17,1.84,Albany
26-02-17,1.71,Albany
19-02-17,1.67,Albany
12-02-17,1.78,Albany
05-02-17,1.72,Albany
29-01-17,1.86,Albany
22-01-17,1.82,Albany
15-01-17,1.84,Albany
08-01-17,1.94,Albany
01-01-17,1.87,Albany
31-12-17,1.28,Atlanta
24-12-17,1.59,Atlanta
17-12-17,1.59,Atlanta
10-12-17,1.63,Atlanta
03-12-17,1.62,Atlanta
26-11-17,1.66,Atlanta
19-11-17,1.62,Atlanta
12-11-17,1.8,Atlanta
05-11-17,1.86,Atlanta
29-10-17,2.04,Atlanta
22-10-17,2.06,Atlanta
15-10-17,2.23,Atlanta
08-10-17,2.55,Atlanta
01-10-17,2.75,Atlanta
24-09-17,2.56,Atlanta
17-09-17,2.54,Atlanta
10-09-17,2.59,Atlanta
03-09-17,2.59,Atlanta
27-08-17,2.59,Atlanta
20-08-17,2.18,Atlanta
13-08-17,2.14,Atlanta
06-08-17,1.97,Atlanta
30-07-17,1.78,Atlanta
23-07-17,1.85,Atlanta
16-07-17,1.89,Atlanta
09-07-17,1.61,Atlanta
02-07-17,1.53,Atlanta
25-06-17,1.31,Atlanta
18-06-17,1.49,Atlanta
11-06-17,1.06,Atlanta
04-06-17,1.44,Atlanta
28-05-17,1.59,Atlanta
21-05-17,1.38,Atlanta
14-05-17,1.46,Atlanta
07-05-17,1.37,Atlanta
30-04-17,1.59,Atlanta
23-04-17,1.63,Atlanta
16-04-17,1.27,Atlanta
09-04-17,0.91,Atlanta
02-04-17,1.26,Atlanta
26-03-17,1.27,Atlanta
19-03-17,1.23,Atlanta
12-03-17,0.9,Atlanta
05-03-17,0.62,Atlanta
26-02-17,0.64,Atlanta
19-02-17,1.06,Atlanta
12-02-17,1.07,Atlanta
05-02-17,1.28,Atlanta
29-01-17,1.53,Atlanta
22-01-17,1.62,Atlanta
15-01-17,1.62,Atlanta
08-01-17,1.74,Atlanta
01-01-17,1.81,Atlanta
31-12-17,1.53,BaltimoreWashington
24-12-17,1.56,BaltimoreWashington
17-12-17,1.58,BaltimoreWashington
10-12-17,1.51,BaltimoreWashington
03-12-17,1.58,BaltimoreWashington
26-11-17,1.69,BaltimoreWashington
19-11-17,1.8,BaltimoreWashington
12-11-17,1.81,BaltimoreWashington
05-11-17,1.84,BaltimoreWashington
29-10-17,1.81,BaltimoreWashington
22-10-17,1.64,BaltimoreWashington
15-10-17,1.6,BaltimoreWashington
08-10-17,1.5,BaltimoreWashington
01-10-17,1.62,BaltimoreWashington
24-09-17,1.53,BaltimoreWashington
17-09-17,1.54,BaltimoreWashington
10-09-17,1.59,BaltimoreWashington
03-09-17,1.68,BaltimoreWashington
27-08-17,1.82,BaltimoreWashington
20-08-17,1.75,BaltimoreWashington
13-08-17,1.66,BaltimoreWashington
06-08-17,1.65,BaltimoreWashington
30-07-17,1.6,BaltimoreWashington
23-07-17,1.51,BaltimoreWashington
16-07-17,1.57,BaltimoreWashington
09-07-17,2.26,BaltimoreWashington
02-07-17,2.2,BaltimoreWashington
25-06-17,2.21,BaltimoreWashington
18-06-17,2.2,BaltimoreWashington
11-06-17,2.17,BaltimoreWashington
04-06-17,2.15,BaltimoreWashington
28-05-17,2.18,BaltimoreWashington
21-05-17,2.2,BaltimoreWashington
14-05-17,2.11,BaltimoreWashington
07-05-17,2.13,BaltimoreWashington
30-04-17,2.15,BaltimoreWashington
23-04-17,2.14,BaltimoreWashington
16-04-17,1.96,BaltimoreWashington
09-04-17,1.89,BaltimoreWashington
02-04-17,1.97,BaltimoreWashington
26-03-17,1.97,BaltimoreWashington
19-03-17,2.06,BaltimoreWashington
12-03-17,2.12,BaltimoreWashington
05-03-17,1.97,BaltimoreWashington
26-02-17,1.93,BaltimoreWashington
19-02-17,1.81,BaltimoreWashington
12-02-17,1.85,BaltimoreWashington
05-02-17,1.85,BaltimoreWashington
29-01-17,1.85,BaltimoreWashington
22-01-17,1.85,BaltimoreWashington
15-01-17,1.82,BaltimoreWashington
08-01-17,1.85,BaltimoreWashington
01-01-17,1.92,BaltimoreWashington
31-12-17,1.72,Boise
24-12-17,1.44,Boise
17-12-17,1.79,Boise
10-12-17,1.76,Boise
03-12-17,1.77,Boise
26-11-17,1.47,Boise
19-11-17,1.85,Boise
12-11-17,1.88,Boise
05-11-17,2.33,Boise
29-10-17,2.34,Boise
22-10-17,2.41,Boise
15-10-17,2.62,Boise
08-10-17,2.78,Boise
01-10-17,2.79,Boise
24-09-17,2.64,Boise
17-09-17,2.65,Boise
10-09-17,2.63,Boise
03-09-17,2.71,Boise
27-08-17,2.75,Boise
20-08-17,2.62,Boise
13-08-17,2.32,Boise
06-08-17,2.21,Boise
30-07-17,2.21,Boise
23-07-17,2.23,Boise
16-07-17,2.26,Boise
09-07-17,1.58,Boise
02-07-17,1.92,Boise
25-06-17,2.09,Boise
18-06-17,1.55,Boise
11-06-17,1.27,Boise
04-06-17,1.27,Boise
28-05-17,1.22,Boise
21-05-17,1.27,Boise
14-05-17,1.27,Boise
07-05-17,1.17,Boise
30-04-17,1.22,Boise
23-04-17,1.23,Boise
16-04-17,1.23,Boise
09-04-17,1.18,Boise
02-04-17,0.82,Boise
26-03-17,0.81,Boise
19-03-17,1.25,Boise
12-03-17,1.16,Boise
05-03-17,0.72,Boise
26-02-17,1.15,Boise
19-02-17,1.65,Boise
12-02-17,1.58,Boise
05-02-17,0.95,Boise
29-01-17,1.06,Boise
22-01-17,1.06,Boise
15-01-17,1.06,Boise
08-01-17,1.04,Boise
01-01-17,1.05,Boise
31-12-17,1.86,Boston
24-12-17,1.83,Boston
17-12-17,1.82,Boston
10-12-17,1.74,Boston
03-12-17,1.88,Boston
26-11-17,1.81,Boston
19-11-17,1.81,Boston
12-11-17,1.87,Boston
05-11-17,1.95,Boston
29-10-17,1.83,Boston
22-10-17,1.58,Boston
15-10-17,1.6,Boston
08-10-17,1.56,Boston
01-10-17,1.61,Boston
24-09-17,1.56,Boston
17-09-17,1.56,Boston
10-09-17,1.74,Boston
03-09-17,1.76,Boston
27-08-17,1.75,Boston
20-08-17,1.72,Boston
13-08-17,1.77,Boston
06-08-17,1.61,Boston
30-07-17,1.61,Boston
23-07-17,1.59,Boston
16-07-17,1.61,Boston
09-07-17,2.17,Boston
02-07-17,2.13,Boston
25-06-17,2.13,Boston
18-06-17,2.12,Boston
11-06-17,2.07,Boston
04-06-17,2.04,Boston
28-05-17,2.04,Boston
21-05-17,1.92,Boston
14-05-17,1.99,Boston
07-05-17,1.98,Boston
30-04-17,2.02,Boston
23-04-17,1.88,Boston
16-04-17,2,Boston
09-04-17,2,Boston
02-04-17,2,Boston
26-03-17,2.02,Boston
19-03-17,2.06,Boston
12-03-17,2.09,Boston
05-03-17,1.72,Boston
26-02-17,2.01,Boston
19-02-17,2.06,Boston
12-02-17,1.95,Boston
05-02-17,1.63,Boston
29-01-17,1.9,Boston
22-01-17,1.93,Boston
15-01-17,1.88,Boston
08-01-17,1.95,Boston
01-01-17,2.06,Boston
31-12-17,1.15,BuffaloRochester
24-12-17,1.15,BuffaloRochester
17-12-17,1.15,BuffaloRochester
10-12-17,1.14,BuffaloRochester
03-12-17,1.18,BuffaloRochester
26-11-17,1.26,BuffaloRochester
19-11-17,1.42,BuffaloRochester
12-11-17,1.39,BuffaloRochester
05-11-17,1.36,BuffaloRochester
29-10-17,1.35,BuffaloRochester
22-10-17,1.35,BuffaloRochester
15-10-17,1.33,BuffaloRochester
08-10-17,1.34,BuffaloRochester
01-10-17,1.39,BuffaloRochester
24-09-17,1.4,BuffaloRochester
17-09-17,1.47,BuffaloRochester
10-09-17,1.8,BuffaloRochester
03-09-17,1.41,BuffaloRochester
27-08-17,1.37,BuffaloRochester
20-08-17,1.46,BuffaloRochester
13-08-17,1.27,BuffaloRochester
06-08-17,1.34,BuffaloRochester
30-07-17,1.44,BuffaloRochester
23-07-17,1.28,BuffaloRochester
16-07-17,1.26,BuffaloRochester
09-07-17,2.55,BuffaloRochester
02-07-17,2.57,BuffaloRochester
25-06-17,2.57,BuffaloRochester
18-06-17,2.54,BuffaloRochester
11-06-17,2.46,BuffaloRochester
04-06-17,2.51,BuffaloRochester
28-05-17,2.19,BuffaloRochester
21-05-17,2.16,BuffaloRochester
14-05-17,2.16,BuffaloRochester
07-05-17,2.19,BuffaloRochester
30-04-17,2.16,BuffaloRochester
23-04-17,2.14,BuffaloRochester
16-04-17,2.14,BuffaloRochester
09-04-17,2.17,BuffaloRochester
02-04-17,2.09,BuffaloRochester
26-03-17,2.16,BuffaloRochester
19-03-17,2.05,BuffaloRochester
12-03-17,2.05,BuffaloRochester
05-03-17,1.89,BuffaloRochester
26-02-17,1.93,BuffaloRochester
19-02-17,1.98,BuffaloRochester
12-02-17,1.81,BuffaloRochester
05-02-17,1.81,BuffaloRochester
29-01-17,1.61,BuffaloRochester
22-01-17,1.5,BuffaloRochester
15-01-17,1.58,BuffaloRochester
08-01-17,1.73,BuffaloRochester
01-01-17,1.64,BuffaloRochester
31-12-17,1.71,California
24-12-17,1.82,California
17-12-17,1.75,California
10-12-17,1.89,California
03-12-17,1.81,California
26-11-17,2,California
19-11-17,1.98,California
12-11-17,1.99,California
05-11-17,1.76,California
29-10-17,2.01,California
22-10-17,2,California
15-10-17,2.1,California
08-10-17,2.17,California
01-10-17,2.08,California
24-09-17,2.05,California
17-09-17,2.18,California
10-09-17,2.2,California
03-09-17,2.09,California
27-08-17,2.54,California
20-08-17,2.37,California
13-08-17,2.21,California
06-08-17,2.18,California
30-07-17,2.14,California
23-07-17,2.17,California
16-07-17,2.14,California
09-07-17,1.62,California
02-07-17,1.73,California
25-06-17,1.66,California
18-06-17,1.78,California
11-06-17,1.79,California
04-06-17,1.64,California
28-05-17,1.76,California
21-05-17,1.78,California
14-05-17,1.76,California
07-05-17,1.59,California
30-04-17,1.61,California
23-04-17,1.6,California
16-04-17,1.67,California
09-04-17,1.63,California
02-04-17,1.64,California
26-03-17,1.7,California
19-03-17,1.57,California
12-03-17,1.53,California
05-03-17,1.45,California
26-02-17,1.34,California
19-02-17,1.5,California
12-02-17,1.54,California
05-02-17,1.36,California
29-01-17,1.44,California
22-01-17,1.53,California
15-01-17,1.66,California
08-01-17,1.5,California
01-01-17,1.46,California
31-12-17,1.71,Charlotte
24-12-17,1.83,Charlotte
17-12-17,1.86,Charlotte
10-12-17,1.91,Charlotte
03-12-17,1.9,Charlotte
26-11-17,2.11,Charlotte
19-11-17,2.13,Charlotte
12-11-17,2.15,Charlotte
05-11-17,2.22,Charlotte
29-10-17,2.02,Charlotte
22-10-17,2.08,Charlotte
15-10-17,2.38,Charlotte
08-10-17,2.67,Charlotte
01-10-17,2.82,Charlotte
24-09-17,2.55,Charlotte
17-09-17,2.77,Charlotte
10-09-17,2.8,Charlotte
03-09-17,2.82,Charlotte
27-08-17,2.83,Charlotte
20-08-17,2.48,Charlotte
13-08-17,2.35,Charlotte
06-08-17,2.36,Charlotte
30-07-17,2.07,Charlotte
23-07-17,2,Charlotte
16-07-17,1.99,Charlotte
09-07-17,2.06,Charlotte
02-07-17,2.09,Charlotte
25-06-17,1.99,Charlotte
18-06-17,2.03,Charlotte
11-06-17,2.15,Charlotte
04-06-17,2.47,Charlotte
28-05-17,2.5,Charlotte
21-05-17,2.48,Charlotte
14-05-17,2.21,Charlotte
07-05-17,2.31,Charlotte
30-04-17,2.53,Charlotte
23-04-17,2.58,Charlotte
16-04-17,2.05,Charlotte
09-04-17,2.02,Charlotte
02-04-17,1.95,Charlotte
26-03-17,2.01,Charlotte
19-03-17,1.96,Charlotte
12-03-17,1.86,Charlotte
05-03-17,1.78,Charlotte
26-02-17,1.7,Charlotte
19-02-17,1.67,Charlotte
12-02-17,1.63,Charlotte
05-02-17,1.62,Charlotte
29-01-17,1.5,Charlotte
22-01-17,1.48,Charlotte
15-01-17,1.5,Charlotte
08-01-17,1.49,Charlotte
01-01-17,1.7,Charlotte
31-12-17,1.79,Chicago
24-12-17,1.81,Chicago
17-12-17,1.39,Chicago
10-12-17,1.65,Chicago
03-12-17,1.75,Chicago
26-11-17,1.73,Chicago
19-11-17,1.79,Chicago
12-11-17,2.06,Chicago
05-11-17,1.95,Chicago
29-10-17,2.06,Chicago
22-10-17,2.1,Chicago
15-10-17,1.9,Chicago
08-10-17,1.8,Chicago
01-10-17,1.84,Chicago
24-09-17,1.92,Chicago
17-09-17,2.13,Chicago
10-09-17,1.96,Chicago
03-09-17,2.05,Chicago
27-08-17,2.11,Chicago
20-08-17,1.71,Chicago
13-08-17,1.69,Chicago
06-08-17,1.74,Chicago
30-07-17,1.9,Chicago
23-07-17,1.88,Chicago
16-07-17,1.83,Chicago
09-07-17,1.99,Chicago
02-07-17,1.98,Chicago
25-06-17,1.98,Chicago
18-06-17,1.98,Chicago
11-06-17,1.96,Chicago
04-06-17,1.94,Chicago
28-05-17,1.93,Chicago
21-05-17,1.94,Chicago
14-05-17,1.93,Chicago
07-05-17,1.95,Chicago
30-04-17,1.97,Chicago
23-04-17,1.67,Chicago
16-04-17,1.74,Chicago
09-04-17,1.95,Chicago
02-04-17,1.94,Chicago
26-03-17,1.67,Chicago
19-03-17,1.68,Chicago
12-03-17,1.93,Chicago
05-03-17,1.64,Chicago
26-02-17,1.69,Chicago
19-02-17,1.6,Chicago
12-02-17,1.53,Chicago
05-02-17,1.49,Chicago
29-01-17,1.51,Chicago
22-01-17,1.51,Chicago
15-01-17,1.85,Chicago
08-01-17,1.81,Chicago
01-01-17,1.34,Chicago
31-12-17,1.36,CincinnatiDayton
24-12-17,1.73,CincinnatiDayton
17-12-17,1.73,CincinnatiDayton
10-12-17,1.69,CincinnatiDayton
03-12-17,1.72,CincinnatiDayton
26-11-17,1.69,CincinnatiDayton
19-11-17,1.66,CincinnatiDayton
12-11-17,1.67,CincinnatiDayton
05-11-17,1.92,CincinnatiDayton
29-10-17,1.87,CincinnatiDayton
22-10-17,1.86,CincinnatiDayton
15-10-17,1.81,CincinnatiDayton
08-10-17,1.94,CincinnatiDayton
01-10-17,2.01,CincinnatiDayton
24-09-17,2.2,CincinnatiDayton
17-09-17,2.14,CincinnatiDayton
10-09-17,2.15,CincinnatiDayton
03-09-17,2.17,CincinnatiDayton
27-08-17,1.95,CincinnatiDayton
20-08-17,1.92,CincinnatiDayton
13-08-17,1.97,CincinnatiDayton
06-08-17,2.06,CincinnatiDayton
30-07-17,1.85,CincinnatiDayton
23-07-17,1.82,CincinnatiDayton
16-07-17,1.82,CincinnatiDayton
09-07-17,1.29,CincinnatiDayton
02-07-17,1.28,CincinnatiDayton
25-06-17,1.46,CincinnatiDayton
18-06-17,1.55,CincinnatiDayton
11-06-17,0.77,CincinnatiDayton
04-06-17,1.65,CincinnatiDayton
28-05-17,1.78,CincinnatiDayton
21-05-17,1.66,CincinnatiDayton
14-05-17,1.41,CincinnatiDayton
07-05-17,1.48,CincinnatiDayton
30-04-17,1.66,CincinnatiDayton
23-04-17,1.92,CincinnatiDayton
16-04-17,0.98,CincinnatiDayton
09-04-17,0.86,CincinnatiDayton
02-04-17,0.83,CincinnatiDayton
26-03-17,1.04,CincinnatiDayton
